peak_index	scan_num	mz	intensity	fwhm	signal_noise
1690	6010	1690	446.79725	11104	1.8346	21.9
1691	6010	1691	461.26219	1357	6.1569	2.68
1692	6010	1692	467.2936	1090	8.9464	2.15
1693	6010	1693	474.5962	1667	3.7259	3.29
1694	6010	1694	480.7001	1272	1.1331	2.51
1695	6010	1695	484.76427	1889	1.0166	3.73
1696	6010	1696	489.63182	4160	2.2016	8.21
1697	6010	1697	492.95472	1375	2.1423	2.71
1698	6010	1698	495.52067	2982	2.4839	5.88
1699	6010	1699	500.82255	52501	1.4918	103.55
1700	6010	1700	504.40584	7505	1.6609	14.8
1701	6010	1701	506.4392	5516	1.8409	10.88
1702	6010	1702	508.99456	1853	2.3286	3.66
1703	6010	1703	512.22182	3797	4.9654	7.49
1704	6010	1704	515.28002	3519	5.0964	6.94
1705	6010	1705	517.73134	1317	1.0205	2.6
1706	6010	1706	522.15655	1784	1.1948	3.52
1707	6010	1707	524.67618	4765	2.3374	9.4
1708	6010	1708	526.80517	2272	4.755	4.48
1709	6010	1709	532.13637	19067	2.1868	37.61
1710	6010	1710	537.60838	3244	2.8382	6.4
1711	6010	1711	540.64203	24034	1.6835	47.41
1712	6010	1712	544.38706	4335	6.2113	8.55
1713	6010	1713	560.43528	8474	1.2168	16.71
1714	6010	1714	566.01329	1614	3.5641	3.18
1715	6010	1715	588.04618	1767	0.9066	3.49
1716	6010	1716	595.777	8307	1.7113	16.39
1717	6010	1717	599.26673	1427	4.9433	2.81
1718	6010	1718	602.01378	1566	1.9776	3.09
1719	6010	1719	604.24895	1936	1.3828	3.82
1720	6010	1720	612.25787	1196	1.6562	2.36
1721	6010	1721	620.11278	1947	1.9349	3.84
1722	6010	1722	627.56964	2227	2.4075	4.39
1723	6010	1723	632.9814	1729	2.054	3.41
1724	6010	1724	637.56912	2309	1.8984	4.55
1725	6010	1725	640.23923	14964	1.3651	29.51
1726	6010	1726	643.90525	5222	1.2221	10.3
1727	6010	1727	650.18984	5819	1.7669	11.48
1728	6010	1728	652.57245	18632	1.3387	36.75
1729	6010	1729	661.41116	3148	1.2769	6.21
1730	6010	1730	672.84551	1499	3.3235	2.96
1731	6010	1731	674.59106	1875	1.348	3.7
1732	6010	1732	679.53228	4375	1.1905	8.63
1733	6010	1733	685.31653	1530	2.2202	3.02
1734	6010	1734	691.78818	2078	1.3803	4.1
1735	6010	1735	697.27975	9992	2.1748	19.71
1736	6010	1736	702.86984	1340	3.7788	2.64
1737	6010	1737	707.96962	3797	1.6398	7.49
1738	6010	1738	710.04332	5604	1.3219	11.05
1739	6010	1739	717.63675	3168	1.5951	6.25
1740	6010	1740	721.99268	2492	2.8147	4.92
1741	6010	1741	737.95134	1034	1.6316	2.04
1742	6010	1742	743.2244	1722	2.4584	3.4
1743	6010	1743	748.43765	1087	1.4506	2.15
1744	6010	1744	751.26885	22089	0.8986	43.57
1745	6010	1745	767.01938	1771	1.8654	3.49
1746	6010	1746	774.27778	1350	1.2144	2.66
1747	6010	1747	836.47247	7425	1.527	14.65
1748	6010	1748	843.41035	1268	1.9226	2.5
1749	6010	1749	887.62372	5826	1.013	11.49
1750	6010	1750	897.6738	1252	2.0822	2.47
1751	6010	1751	935.32965	1015	2.8558	2
1752	6011	1752	403.47477	333	3.5195	2.08
1753	6011	1753	419.72076	400	7.7494	2.49
1754	6011	1754	465.06307	597	1.7317	3.72
1755	6011	1755	469.87559	382	1.838	2.38
1756	6011	1756	474.4581	331	1.9702	2.07
1757	6011	1757	482.63699	1205	1.8986	7.51
1758	6011	1758	488.73123	386	2.3051	2.41
1759	6011	1759	501.31922	1273	1.2776	7.93
1760	6011	1760	504.45435	767	2.5987	4.78
1761	6011	1761	509.18114	536	1.7356	3.34
1762	6011	1762	513.09402	373	2.7572	2.33
1763	6011	1763	517.37647	673	1.4519	4.19
1764	6011	1764	524.6253	434	2.8545	2.71
1765	6011	1765	527.28347	759	1.6731	4.73
1766	6011	1766	532.92408	1398	2.6282	8.71
1767	6011	1767	536.48663	3738	0.9796	23.29
1768	6011	1768	545.44148	1474	1.6236	9.19
1769	6011	1769	563.14011	977	1.104	6.09
1770	6011	1770	575.62132	632	1.7472	3.94
1771	6011	1771	582.71519	665	1.4224	4.14
1772	6011	1772	587.25271	368	1.9341	2.3
1773	6011	1773	593.31039	432	5.0292	2.69
1774	6011	1774	596.19362	465	1.6849	2.9
1775	6011	1775	600.42322	1016	1.9095	6.33
1776	6011	1776	603.99655	907	1.1073	5.65
1777	6011	1777	605.66159	912	0.82	5.68
1778	6011	1778	614.08735	2145	2.7592	13.37
1779	6011	1779	621.18111	764	2.1908	4.76
1780	6011	1780	630.53558	4357	3.4867	27.14
1781	6011	1781	632.31383	7436	1.408	46.32
1782	6011	1782	640.40612	695	4.1802	4.33
1783	6011	1783	649.30038	7975	1.3877	49.68
1784	6011	1784	657.85123	7525	1.7518	46.88
1785	6011	1785	670.0138	661	1.6065	4.12
1786	6011	1786	673.58624	339	2.4528	2.11
1787	6011	1787	675.86001	6847	1.4189	42.65
1788	6011	1788	687.08027	1413	1.203	8.8
1789	6011	1789	692.74131	554	1.6964	3.45
1790	6011	1790	697.74945	553	2.6129	3.45
1791	6011	1791	701.27745	1090	1.5761	6.79
1792	6011	1792	706.69982	360	1.713	2.25
1793	6011	1793	715.52717	563	2.142	3.51
1794	6011	1794	718.14873	1463	1.6384	9.11
1795	6011	1795	726.98167	3494	1.6596	21.77
1796	6011	1796	735.0655	2542	1.4405	15.84
1797	6011	1797	740.55882	373	1.0248	2.33
1798	6011	1798	744.90387	35521	1.5453	221.26
1799	6011	1799	759.40662	389	2.2797	2.43
1800	6011	1800	764.60641	33996	1.8128	211.76
1801	6011	1801	769.59593	409	2.1377	2.55
1802	6011	1802	787.01649	452	4.0761	2.82
1803	6011	1803	815.99073	396	2.6717	2.47
1804	6011	1804	821.79152	793	2.0285	4.94
1805	6011	1805	824.4113	498	1.6442	3.1
1806	6011	1806	842.30295	503	2.9753	3.14
1807	6011	1807	845.24509	413	1.4411	2.57
1808	6011	1808	856.32597	777	1.6518	4.84
1809	6011	1809	860.21764	959	2.7567	5.98
1810	6011	1810	864.29121	609	2.4098	3.8
1811	6011	1811	873.44836	1173	1.8225	7.31
1812	6011	1812	878.39612	1420	1.0205	8.85
1813	6011	1813	881.67374	328	1.6855	2.05
1814	6011	1814	886.61174	424	4.3273	2.65
1815	6011	1815	888.43915	357	4.3604	2.23
1816	6011	1816	891.36009	979	2.4195	6.1
1817	6011	1817	902.35257	417	1.9484	2.6
1818	6011	1818	919.89749	353	2.8687	2.2
1819	6011	1819	941.99257	543	2.7372	3.39
1820	6011	1820	944.59898	392	3.0281	2.44
1821	6011	1821	952.50139	329	0.8313	2.05
1822	6011	1822	954.33312	490	1.1194	3.05
1823	6011	1823	970.65418	620	1.362	3.86
1824	6011	1824	972.52045	404	3.6907	2.52
1825	6011	1825	975.76594	346	2.8141	2.16
1826	6011	1826	983.24017	439	2.075	2.74
1827	6011	1827	989.2499	6148	2.3219	38.3
1828	6011	1828	997.41845	1622	2.2575	10.11
1829	6012	1829	400.25379	9125341	0.0061	86.09
1830	6012	1830	400.75533	3151583	0.0058	29.73
1831	6012	1831	401.25683	801927	0.0061	7.57
1832	6012	1832	401.27415	6354207	0.006	59.95
1833	6012	1833	402.24388	487735	0.0055	4.6
1834	6012	1834	402.27718	1192295	0.006	11.25
1835	6012	1835	408.21108	286578	0.0057	2.7
1836	6012	1836	408.24755	5341859	0.0063	50.4
1837	6012	1837	409.25071	819346	0.0061	7.73
1838	6012	1838	414.55769	725583	0.0061	6.85
1839	6012	1839	414.89177	456189	0.0065	4.3
1840	6012	1840	415.28968	714551	0.0064	6.74
1841	6012	1841	415.6991	441450	0.0062	4.16
1842	6012	1842	416.20104	270513	0.0063	2.55
1843	6012	1843	417.59042	459605	0.0065	4.34
1844	6012	1844	417.92428	724857	0.0063	6.84
1845	6012	1845	418.25881	242584	0.0062	2.29
1846	6012	1846	421.98142	471729	0.0064	4.45
1847	6012	1847	422.23203	267434	0.0059	2.52
1848	6012	1848	423.22191	443921	0.0066	4.19
1849	6012	1849	424.54773	231696	0.006	2.19
1850	6012	1850	427.19525	220669	0.0062	2.08
1851	6012	1851	427.7599	825962	0.0066	7.79
1852	6012	1852	428.2157	338593	0.0212	3.19
1853	6012	1853	428.22134	426578	0.0117	4.02
1854	6012	1854	428.261	295141	0.0071	2.78
1855	6012	1855	428.72251	221270	0.0064	2.09
1856	6012	1856	429.2689	1101281	0.0066	10.39
1857	6012	1857	430.27114	245946	0.0066	2.32
1858	6012	1858	432.2221	3244662	0.0067	30.61
1859	6012	1859	433.22541	461250	0.0071	4.35
1860	6012	1860	433.24201	440725	0.0099	4.16
1861	6012	1861	434.77702	382727	0.0064	3.61
1862	6012	1862	434.97302	2847319	0.0067	26.86
1863	6012	1863	435.22362	3013926	0.0068	28.43
1864	6012	1864	435.47474	1237040	0.007	11.67
1865	6012	1865	435.72431	289080	0.006	2.73
1866	6012	1866	435.75309	444414	0.0073	4.19
1867	6012	1867	439.28943	769877	0.0071	7.26
1868	6012	1868	440.57605	1443765	0.0067	13.62
1869	6012	1869	440.91036	478034	0.0057	4.51
1870	6012	1870	441.24425	761698	0.0062	7.19
1871	6012	1871	441.49571	481332	0.0077	4.54
1872	6012	1872	441.7472	335790	0.0067	3.17
1873	6012	1873	442.23346	227917	0.0058	2.15
1874	6012	1874	442.48461	296148	0.0064	2.79
1875	6012	1875	443.28405	460799	0.007	4.35
1876	6012	1876	444.26043	215167	0.0062	2.03
1877	6012	1877	444.5941	289155	0.0066	2.73
1878	6012	1878	445.2649	241911	0.0102	2.28
1879	6012	1879	445.29913	485307	0.0068	4.58
1880	6012	1880	445.59902	255125	0.0074	2.41
1881	6012	1881	446.71288	311527	0.0075	2.94
1882	6012	1882	447.25786	860424	0.0071	8.12
1883	6012	1883	449.2221	390157	0.0074	3.68
1884	6012	1884	449.27407	275971	0.0072	2.6
1885	6012	1885	450.00309	221721	0.007	2.09
1886	6012	1886	450.23952	383586	0.0069	3.62
1887	6012	1887	450.29775	239427	0.0066	2.26
1888	6012	1888	452.26657	317354	0.0085	2.99
1889	6012	1889	452.76764	220651	0.0066	2.08
1890	6012	1890	454.87499	417638	0.0078	3.94
1891	6012	1891	455.20995	236327	0.0068	2.23
1892	6012	1892	456.27893	225989	0.008	2.13
1893	6012	1893	459.24448	256615	0.0082	2.42
1894	6012	1894	460.25145	273773	0.0068	2.58
1895	6012	1895	460.75493	257565	0.0072	2.43
1896	6012	1896	463.25262	1552968	0.0073	14.65
1897	6012	1897	463.82954	2075191	0.0075	19.58
1898	6012	1898	464.0303	2543360	0.0076	23.99
1899	6012	1899	464.23007	2219557	0.0078	20.94
1900	6012	1900	464.28228	1460539	0.0073	13.78
1901	6012	1901	464.42973	862116	0.008	8.13
1902	6012	1902	464.62983	316697	0.007	2.99
1903	6012	1903	464.78383	408952	0.0073	3.86
1904	6012	1904	464.91235	434861	0.0075	4.1
1905	6012	1905	465.24669	371668	0.0075	3.51
1906	6012	1906	466.74191	247188	0.0068	2.33
1907	6012	1907	468.25058	728735	0.0075	6.87
1908	6012	1908	468.27214	219841	0.0087	2.07
1909	6012	1909	468.59219	360228	0.0083	3.4
1910	6012	1910	468.75155	373216	0.0076	3.52
1911	6012	1911	469.24239	239690	0.0082	2.26
1912	6012	1912	470.29416	286949	0.0078	2.71
1913	6012	1913	470.79205	560507	0.0078	5.29
1914	6012	1914	471.22132	5768414	0.0076	54.42
1915	6012	1915	471.29395	317251	0.0069	2.99
1916	6012	1916	472.22449	1191693	0.008	11.24
1917	6012	1917	472.31024	621162	0.0075	5.86
1918	6012	1918	473.29363	215255	0.0089	2.03
1919	6012	1919	474.26835	349239	0.0073	3.29
1920	6012	1920	478.26306	392958	0.0078	3.71
1921	6012	1921	479.27484	250824	0.0141	2.37
1922	6012	1922	479.61171	379306	0.0087	3.58
1923	6012	1923	480.26957	414221	0.0087	3.91
1924	6012	1924	480.9962	384273	0.0073	3.63
1925	6012	1925	481.24833	885691	0.0079	8.36
1926	6012	1926	481.27415	1.199095E+07	0.008	113.12
1927	6012	1927	481.77561	6527430	0.0079	61.58
1928	6012	1928	482.27707	1403364	0.0078	13.24
1929	6012	1929	482.51009	222969	0.0083	2.1
1930	6012	1930	485.23408	529825	0.0079	5
1931	6012	1931	485.73525	281139	0.0077	2.65
1932	6012	1932	486.23734	268114	0.0077	2.53
1933	6012	1933	487.56724	294521	0.0071	2.78
1934	6012	1934	490.2558	259094	0.0081	2.44
1935	6012	1935	491.78416	212820	0.0107	2.01
1936	6012	1936	491.94696	247280	0.0074	2.33
1937	6012	1937	492.03528	302340	0.0076	2.85
1938	6012	1938	492.23672	219698	0.0107	2.07
1939	6012	1939	492.28514	246903	0.0136	2.33
1940	6012	1940	492.80527	5954991	0.0081	56.18
1941	6012	1941	493.2629	330810	0.008	3.12
1942	6012	1942	493.30682	2642010	0.0084	24.92
1943	6012	1943	493.80834	665867	0.0083	6.28
1944	6012	1944	494.25678	305436	0.0091	2.88
1945	6012	1945	495.92909	658173	0.0081	6.21
1946	6012	1946	496.01408	251628	0.0075	2.37
1947	6012	1947	496.26136	274201	0.0137	2.59
1948	6012	1948	499.28462	368158	0.0084	3.47
1949	6012	1949	500.02935	236993	0.0087	2.24
1950	6012	1950	501.2818	1441957	0.0083	13.6
1951	6012	1951	501.78368	718996	0.0083	6.78
1952	6012	1952	502.27331	1087746	0.0083	10.26
1953	6012	1953	502.28501	238961	0.009	2.25
1954	6012	1954	502.76977	545692	0.0137	5.15
1955	6012	1955	502.77635	525320	0.0139	4.96
1956	6012	1956	503.27351	320322	0.0085	3.02
1957	6012	1957	503.30486	1788811	0.0083	16.88
1958	6012	1958	503.80694	554343	0.0078	5.23
1959	6012	1959	504.24227	267192	0.0095	2.52
1960	6012	1960	504.27951	360174	0.0095	3.4
1961	6012	1961	505.32056	246628	0.0103	2.33
1962	6012	1962	506.46357	225912	0.009	2.13
1963	6012	1963	509.2823	264714	0.0081	2.5
1964	6012	1964	510.26972	363446	0.01	3.43
1965	6012	1965	515.81531	411897	0.0084	3.89
1966	6012	1966	515.94502	678864	0.0091	6.4
1967	6012	1967	516.28191	415905	0.0091	3.92
1968	6012	1968	516.33593	215503	0.0077	2.03
1969	6012	1969	518.25639	374005	0.0088	3.53
1970	6012	1970	518.29765	304558	0.0083	2.87
1971	6012	1971	520.26727	467418	0.0089	4.41
1972	6012	1972	520.95333	267270	0.0083	2.52
1973	6012	1973	521.26939	1442895	0.009	13.61
1974	6012	1974	521.28701	813884	0.0098	7.68
1975	6012	1975	521.53738	299897	0.009	2.83
1976	6012	1976	521.78698	813804	0.0092	7.68
1977	6012	1977	522.27228	245781	0.0086	2.32
1978	6012	1978	522.28861	362758	0.0098	3.42
1979	6012	1979	524.04304	519268	0.0083	4.9
1980	6012	1980	524.27487	535615	0.0092	5.05
1981	6012	1981	524.29291	514902	0.0085	4.86
1982	6012	1982	524.54399	297271	0.01	2.8
1983	6012	1983	524.60937	504612	0.009	4.76
1984	6012	1984	525.77048	643097	0.0089	6.07
1985	6012	1985	526.27187	381943	0.0093	3.6
1986	6012	1986	526.35694	371444	0.0095	3.5
1987	6012	1987	528.28704	240358	0.0089	2.27
1988	6012	1988	530.28469	5219783	0.0093	49.24
1989	6012	1989	530.78625	3268979	0.0091	30.84
1990	6012	1990	531.28795	485390	0.011	4.58
1991	6012	1991	532.79353	216929	0.0097	2.05
1992	6012	1992	534.25974	219604	0.0108	2.07
1993	6012	1993	534.51135	230394	0.0089	2.17
1994	6012	1994	534.5237	331735	0.0091	3.13
1995	6012	1995	534.76151	398823	0.0098	3.76
1996	6012	1996	534.77584	545005	0.0093	5.14
1997	6012	1997	535.26314	634563	0.0158	5.99
1998	6012	1998	535.60673	276485	0.0093	2.61
1999	6012	1999	535.76374	399938	0.0094	3.77
2000	6012	2000	538.80596	362878	0.0102	3.42
2001	6012	2001	539.79458	533476	0.0096	5.03
2002	6012	2002	540.24206	292498	0.0099	2.76
2003	6012	2003	540.96692	427575	0.0094	4.03
2004	6012	2004	541.30112	688076	0.0097	6.49
2005	6012	2005	542.27434	1113819	0.0096	10.51
2006	6012	2006	542.35202	220716	0.0095	2.08
2007	6012	2007	542.7756	420071	0.009	3.96
2008	6012	2008	543.04599	310241	0.009	2.93
2009	6012	2009	543.27691	225958	0.0104	2.13
2010	6012	2010	543.79802	1478098	0.0092	13.94
2011	6012	2011	544.29984	812840	0.0097	7.67
2012	6012	2012	544.33145	706960	0.009	6.67
2013	6012	2013	544.80204	280041	0.01	2.64
2014	6012	2014	545.51853	455701	0.0093	4.3
2015	6012	2015	546.28639	300495	0.0085	2.83
2016	6012	2016	546.76793	331023	0.0087	3.12
2017	6012	2017	546.83929	406553	0.0093	3.84
2018	6012	2018	547.34132	270623	0.0109	2.55
2019	6012	2019	549.31059	233465	0.0094	2.2
2020	6012	2020	550.01746	621870	0.0092	5.87
2021	6012	2021	550.26882	597480	0.0104	5.64
2022	6012	2022	550.51986	325398	0.0093	3.07
2023	6012	2023	550.76968	212959	0.0096	2.01
2024	6012	2024	551.26535	246946	0.0099	2.33
2025	6012	2025	554.94999	850755	0.0098	8.03
2026	6012	2026	555.0208	303246	0.0106	2.86
2027	6012	2027	555.27088	503180	0.0103	4.75
2028	6012	2028	555.28443	1454722	0.0097	13.72
2029	6012	2029	555.34697	714284	0.0097	6.74
2030	6012	2030	555.61885	578064	0.0104	5.45
2031	6012	2031	556.34986	224516	0.0106	2.12
2032	6012	2032	557.29006	254157	0.0139	2.4
2033	6012	2033	557.36272	594939	0.0104	5.61
2034	6012	2034	557.98651	1188882	0.0102	11.22
2035	6012	2035	558.30366	369791	0.0101	3.49
2036	6012	2036	558.32081	1911744	0.0097	18.04
2037	6012	2037	558.65478	324182	0.0113	3.06
2038	6012	2038	558.98983	250640	0.0087	2.36
2039	6012	2039	559.49513	454087	0.0102	4.28
2040	6012	2040	560.03327	312259	0.0113	2.95
2041	6012	2041	560.53262	228488	0.0098	2.16
2042	6012	2042	560.80056	367473	0.0092	3.47
2043	6012	2043	561.29844	888638	0.0111	8.38
2044	6012	2044	561.80008	404936	0.0107	3.82
2045	6012	2045	562.30725	265225	0.0128	2.5
2046	6012	2046	562.97458	260821	0.0096	2.46
2047	6012	2047	563.2782	796593	0.0103	7.52
2048	6012	2048	563.61118	422276	0.009	3.98
2049	6012	2049	564.28225	262335	0.0078	2.47
2050	6012	2050	565.82226	390520	0.0099	3.68
2051	6012	2051	570.65961	235025	0.0107	2.22
2052	6012	2052	571.62321	291154	0.0109	2.75
2053	6012	2053	571.77425	422329	0.0102	3.98
2054	6012	2054	571.95389	217046	0.0103	2.05
2055	6012	2055	571.9725	521833	0.0096	4.92
2056	6012	2056	572.02639	228608	0.0097	2.16
2057	6012	2057	572.27628	396041	0.0092	3.74
2058	6012	2058	572.30728	500273	0.0113	4.72
2059	6012	2059	572.612	261232	0.0099	2.46
2060	6012	2060	572.64065	258769	0.0113	2.44
2061	6012	2061	572.97725	216329	0.01	2.04
2062	6012	2062	574.28368	257782	0.0145	2.43
2063	6012	2063	574.81828	214272	0.0077	2.02
2064	6012	2064	575.31985	467440	0.009	4.41
2065	6012	2065	575.6534	273344	0.01	2.58
2066	6012	2066	575.7902	230628	0.0101	2.18
2067	6012	2067	576.79692	1108800	0.0103	10.46
2068	6012	2068	577.04753	1770794	0.0102	16.71
2069	6012	2069	577.29784	779359	0.0105	7.35
2070	6012	2070	577.54868	607889	0.0103	5.73
2071	6012	2071	577.79782	260437	0.0106	2.46
2072	6012	2072	577.96426	213712	0.0101	2.02
2073	6012	2073	578.33775	578979	0.0099	5.46
2074	6012	2074	578.77549	388289	0.0108	3.66
2075	6012	2075	579.027	703570	0.0108	6.64
2076	6012	2076	579.27891	219443	0.0131	2.07
2077	6012	2077	579.53548	3412656	0.0104	32.2
2078	6012	2078	579.63009	8407304	0.0104	79.31
2079	6012	2079	579.78559	4289263	0.0105	40.47
2080	6012	2080	579.96444	6844614	0.0103	64.57
2081	6012	2081	580.03596	3130779	0.011	29.54
2082	6012	2082	580.29743	3034398	0.0115	28.63
2083	6012	2083	580.53715	431317	0.0096	4.07
2084	6012	2084	580.63169	1299221	0.01	12.26
2085	6012	2085	580.96573	273483	0.0102	2.58
2086	6012	2086	581.27015	214178	0.0158	2.02
2087	6012	2087	582.81325	773758	0.0108	7.3
2088	6012	2088	583.31543	347545	0.0094	3.28
2089	6012	2089	584.64048	217642	0.0094	2.05
2090	6012	2090	584.97492	545805	0.0103	5.15
2091	6012	2091	585.33232	978875	0.0109	9.23
2092	6012	2092	585.83321	502506	0.0085	4.74
2093	6012	2093	585.98802	325265	0.0127	3.07
2094	6012	2094	586.32224	354732	0.0148	3.35
2095	6012	2095	587.31935	1097789	0.0104	10.36
2096	6012	2096	587.99065	1245635	0.0105	11.75
2097	6012	2097	588.32524	561705	0.0101	5.3
2098	6012	2098	588.80333	282141	0.0096	2.66
2099	6012	2099	588.99404	214783	0.0095	2.03
2100	6012	2100	589.30986	508374	0.01	4.8
2101	6012	2101	589.64382	481994	0.0109	4.55
2102	6012	2102	592.31653	367540	0.0118	3.47
2103	6012	2103	592.81844	415669	0.0104	3.92
2104	6012	2104	593.32751	251690	0.0098	2.37
2105	6012	2105	594.31622	239368	0.0087	2.26
2106	6012	2106	594.56705	318889	0.0111	3.01
2107	6012	2107	595.32791	408387	0.0109	3.85
2108	6012	2108	595.79438	230483	0.0108	2.17
2109	6012	2109	597.29797	1625823	0.0121	15.34
2110	6012	2110	597.79938	391744	0.0127	3.7
2111	6012	2111	597.86055	2928725	0.0107	27.63
2112	6012	2112	598.36172	1292656	0.0109	12.19
2113	6012	2113	598.62654	1015131	0.0109	9.58
2114	6012	2114	598.86394	267022	0.0122	2.52
2115	6012	2115	598.96066	409004	0.0097	3.86
2116	6012	2116	599.29281	271353	0.0132	2.56
2117	6012	2117	599.32495	762028	0.0114	7.19
2118	6012	2118	599.37305	228158	0.0167	2.15
2119	6012	2119	599.63187	1324901	0.0114	12.5
2120	6012	2120	599.82611	509051	0.0107	4.8
2121	6012	2121	599.96659	1274923	0.0109	12.03
2122	6012	2122	600.30051	683478	0.0128	6.45
2123	6012	2123	600.84752	1394351	0.011	13.15
2124	6012	2124	601.34928	661003	0.0114	6.24
2125	6012	2125	601.85184	264892	0.0094	2.5
2126	6012	2126	602.96239	232390	0.0107	2.19
2127	6012	2127	603.29925	231006	0.0264	2.18
2128	6012	2128	604.97233	228274	0.011	2.15
2129	6012	2129	605.33089	264304	0.0167	2.49
2130	6012	2130	607.30594	510284	0.0109	4.81
2131	6012	2131	607.32616	312000	0.0109	2.94
2132	6012	2132	607.57707	662684	0.0118	6.25
2133	6012	2133	607.82723	279777	0.0118	2.64
2134	6012	2134	609.30101	1293503	0.011	12.2
2135	6012	2135	609.6934	504954	0.0119	4.76
2136	6012	2136	609.8033	398589	0.0128	3.76
2137	6012	2137	610.00218	303048	0.0126	2.86
2138	6012	2138	610.337	390627	0.0117	3.69
2139	6012	2139	610.79204	483020	0.0115	4.56
2140	6012	2140	610.80905	389886	0.0112	3.68
2141	6012	2141	611.29388	432042	0.0132	4.08
2142	6012	2142	612.36768	377389	0.0109	3.56
2143	6012	2143	613.31502	604646	0.0111	5.7
2144	6012	2144	613.38956	231616	0.0112	2.19
2145	6012	2145	613.65034	843768	0.0128	7.96
2146	6012	2146	613.98262	299905	0.0126	2.83
2147	6012	2147	614.81888	805533	0.0111	7.6
2148	6012	2148	615.32	675973	0.0118	6.38
2149	6012	2149	618.81522	304180	0.0126	2.87
2150	6012	2150	618.95178	292674	0.0101	2.76
2151	6012	2151	619.28639	371878	0.0121	3.51
2152	6012	2152	619.64669	2518376	0.0118	23.76
2153	6012	2153	619.98089	2757825	0.0114	26.02
2154	6012	2154	620.31583	1399222	0.0116	13.2
2155	6012	2155	620.34391	231758	0.0178	2.19
2156	6012	2156	620.65032	499936	0.0133	4.72
2157	6012	2157	621.33101	618485	0.012	5.83
2158	6012	2158	621.35872	227389	0.0094	2.15
2159	6012	2159	621.83436	476130	0.0111	4.49
2160	6012	2160	622.71156	285206	0.0115	2.69
2161	6012	2161	622.83702	1052704	0.0117	9.93
2162	6012	2162	623.3375	805525	0.0122	7.6
2163	6012	2163	623.83725	265867	0.0099	2.51
2164	6012	2164	625.88339	255704	0.0129	2.41
2165	6012	2165	628.39972	224989	0.0119	2.12
2166	6012	2166	628.86112	2497609	0.0119	23.56
2167	6012	2167	629.36294	1410434	0.0117	13.31
2168	6012	2168	629.86433	500447	0.0109	4.72
2169	6012	2169	631.3176	212737	0.0142	2.01
2170	6012	2170	632.32968	277024	0.0151	2.61
2171	6012	2171	632.8278	315684	0.0119	2.98
2172	6012	2172	634.65086	535253	0.0113	5.05
2173	6012	2173	634.98496	327464	0.0135	3.09
2174	6012	2174	634.99967	298388	0.021	2.82
2175	6012	2175	635.31833	393382	0.0125	3.71
2176	6012	2176	635.37635	592648	0.0117	5.59
2177	6012	2177	635.81474	465336	0.0119	4.39
2178	6012	2178	635.8779	350440	0.0117	3.31
2179	6012	2179	636.32185	267975	0.0099	2.53
2180	6012	2180	636.81412	317000	0.0103	2.99
2181	6012	2181	637.82126	5629929	0.0121	53.11
2182	6012	2182	638.01245	368331	0.0128	3.47
2183	6012	2183	638.32249	4135042	0.0121	39.01
2184	6012	2184	638.82412	1201472	0.012	11.33
2185	6012	2185	639.31009	267591	0.0103	2.52
2186	6012	2186	639.32108	260872	0.0102	2.46
2187	6012	2187	639.82237	9367494	0.0118	88.37
2188	6012	2188	640.32371	5970081	0.0121	56.32
2189	6012	2189	640.67435	519860	0.0122	4.9
2190	6012	2190	640.82535	1884680	0.012	17.78
2191	6012	2191	640.99406	1975429	0.0129	18.64
2192	6012	2192	641.32796	2324140	0.0121	21.93
2193	6012	2193	641.38441	333178	0.0133	3.14
2194	6012	2194	641.66224	744264	0.012	7.02
2195	6012	2195	644.29157	3110623	0.0122	29.35
2196	6012	2196	644.79267	2179833	0.0116	20.56
2197	6012	2197	645.29606	537648	0.0122	5.07
2198	6012	2198	645.32968	215743	0.0107	2.04
2199	6012	2199	645.36076	399737	0.0113	3.77
2200	6012	2200	645.62953	216425	0.0116	2.04
2201	6012	2201	645.79239	239042	0.0109	2.26
2202	6012	2202	645.86182	219549	0.0116	2.07
2203	6012	2203	646.34981	403424	0.0117	3.81
2204	6012	2204	646.82335	251286	0.012	2.37
2205	6012	2205	646.853	225879	0.0123	2.13
2206	6012	2206	647.83656	381154	0.0122	3.6
2207	6012	2207	650.86391	469046	0.0127	4.43
2208	6012	2208	651.36608	286814	0.0122	2.71
2209	6012	2209	655.35191	252786	0.0144	2.38
2210	6012	2210	656.04764	239036	0.012	2.26
2211	6012	2211	656.07953	244825	0.014	2.31
2212	6012	2212	657.33141	216697	0.0133	2.04
2213	6012	2213	660.34447	4801087	0.0129	45.29
2214	6012	2214	660.35833	858819	0.0329	8.1
2215	6012	2215	660.84619	2520791	0.0129	23.78
2216	6012	2216	660.86148	801617	0.0324	7.56
2217	6012	2217	661.34721	1033081	0.0128	9.75
2218	6012	2218	661.84833	367777	0.0121	3.47
2219	6012	2219	662.39518	1377970	0.0127	13
2220	6012	2220	663.39889	450709	0.0119	4.25
2221	6012	2221	664.35517	410505	0.0134	3.87
2222	6012	2222	664.85871	428455	0.0111	4.04
2223	6012	2223	665.29405	451703	0.0129	4.26
2224	6012	2224	665.35066	236796	0.0106	2.23
2225	6012	2225	665.68568	230488	0.0132	2.17
2226	6012	2226	666.37056	298758	0.0155	2.82
2227	6012	2227	666.38856	230443	0.0123	2.17
2228	6012	2228	668.83741	397277	0.0135	3.75
